127.0.0.1 - - [11/Oct/2023:10:03:18 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:55 -0700] "POST /%70%68%70%70%61%74%68/%70%68%70?%2d%64+%61%6c%6c%6f%77%5f%75%72%6c%5f%69%6e%63%6c%75%64%65%3d%6f%6e+%2d%64+%73%61%66%65%5f%6d%6f%64%65%3d%6f%66%66+%2d%64+%73%75%68%6f%73%69%6e%2e%73%69%6d%75%6c%61%74%69%6f%6e%3d%6f%6e+%2d%64+%64%69%73%61%62%6c%65%5f%66%75%6e%63%74%69%6f%6e%73%3d%22%22+%2d%64+%6f%70%65%6e%5f%62%61%73%65%64%69%72%3d%6e%6f%6e%65+%2d%64+%61%75%74%6f%5f%70%72%65%70%65%6e%64%5f%66%69%6c%65%3d%70%68%70%3a%2f%2f%69%6e%70%75%74+%2d%6e HTTP/1.1" 404 786
172.16.5.98 - - [11/Oct/2023:10:31:55 -0700] "GET /lcgi/sewse.nlm?sys:/novonyx/suitespot/docs/sewse/viewcode.jse+httplist+httplist/../../../../../system/autoexec.ncf HTTP/1.1" 404 769
172.16.5.98 - - [11/Oct/2023:10:31:55 -0700] "GET /xsql/demo/airport/airport.xsql?xml-stylesheet=none HTTP/1.1" 404 793
172.16.5.98 - - [11/Oct/2023:10:31:55 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:55 -0700] "GET /././.. HTTP/1.1" 400 795
172.16.5.98 - - [11/Oct/2023:10:31:56 -0700] "GET ././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././../../../../../../../../ HTTP/1.1" 400 795
172.16.5.98 - - [11/Oct/2023:10:31:56 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:56 -0700] "GET /1697000509-mongoose_trailing_slash_disclosure.nasl HTTP/1.1" 404 801
172.16.5.98 - - [11/Oct/2023:10:31:56 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:56 -0700] "GET /version HTTP/1.1" 404 758
172.16.5.98 - - [11/Oct/2023:10:31:56 -0700] "GET null HTTP/1.1" 400 2238
172.16.5.98 - - [11/Oct/2023:10:31:57 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:57 -0700] "GET /.%252e/.%252e/.%252e/.%252e/windows/win.ini HTTP/1.1" 404 814
172.16.5.98 - - [11/Oct/2023:10:31:57 -0700] "GET /.%252e/.%252e/.%252e/.%252e/winnt/win.ini HTTP/1.1" 404 812
172.16.5.98 - - [11/Oct/2023:10:31:57 -0700] "GET /.%252e/.%252e/.%252e/.%252e/.%252e/.%252e/.%252e/etc/passwd HTTP/1.1" 404 842
172.16.5.98 - - [11/Oct/2023:10:31:58 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:58 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:58 -0700] "GET null HTTP/1.1" 400 2106
172.16.5.98 - - [11/Oct/2023:10:31:58 -0700] "GET /search?NS-query-pat=../../../../../../../../../etc/passwd HTTP/1.1" 404 757
172.16.5.98 - - [11/Oct/2023:10:32:00 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:00 -0700] "GET /ifx/?LO=../../../../../etc/passwd HTTP/1.1" 404 759
172.16.5.98 - - [11/Oct/2023:10:32:00 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:01 -0700] "GET /setup/setup-/../../log.jsp?log=info&mode=asc&lines=10 HTTP/1.1" 404 737
172.16.5.98 - - [11/Oct/2023:10:32:01 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:01 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:01 -0700] "GET /status.xsl. HTTP/1.1" 404 762
172.16.5.98 - - [11/Oct/2023:10:32:01 -0700] "POST /vendor/htmlawed/htmlawed/htmLawedTest.php HTTP/1.1" 404 804
172.16.5.98 - - [11/Oct/2023:10:32:02 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:02 -0700] "POST /glpi/vendor/htmlawed/htmlawed/htmLawedTest.php HTTP/1.1" 404 813
172.16.5.98 - - [11/Oct/2023:10:32:02 -0700] "GET /trdasyeJeo64 HTTP/1.1" 404 763
172.16.5.98 - - [11/Oct/2023:10:32:02 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:02 -0700] "GET /remote/fgt_lang?lang=/../../../..//////////dev/cmdb/sslvpn_websession HTTP/1.1" 404 770
172.16.5.98 - - [11/Oct/2023:10:32:02 -0700] "PUT /trdasyeJeo64 HTTP/1.1" 405 685
172.16.5.98 - - [11/Oct/2023:10:32:02 -0700] "GET /cgi-bin/faqmanager.cgi?toc=/etc/passwd%00 HTTP/1.1" 404 777
172.16.5.98 - - [11/Oct/2023:10:32:02 -0700] "POST /FormHandler.cgi HTTP/1.1" 404 766
172.16.5.98 - - [11/Oct/2023:10:32:02 -0700] "GET /trdasyeJeo64 HTTP/1.1" 404 763
172.16.5.98 - - [11/Oct/2023:10:32:02 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:02 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:03 -0700] "GET null HTTP/1.1" 400 2262
172.16.5.98 - - [11/Oct/2023:10:32:04 -0700] "POST /iControl/iControlPortal.cgi HTTP/1.1" 400 762
172.16.5.98 - - [11/Oct/2023:10:32:04 -0700] "GET /CFIDE/administrator/index.cfm HTTP/1.1" 404 788
172.16.5.98 - - [11/Oct/2023:10:32:04 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:04 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:05 -0700] "GET null HTTP/1.1" 400 2262
172.16.5.98 - - [11/Oct/2023:10:32:05 -0700] "GET /dev/ HTTP/1.1" 404 759
172.16.5.98 - - [11/Oct/2023:10:32:05 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:05 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:06 -0700] "GET /axis/DirectDownload.jsp HTTP/1.1" 404 757
172.16.5.98 - - [11/Oct/2023:10:32:06 -0700] "GET /DB4Web/ICSBLRNESSUS01:23/foo HTTP/1.1" 404 787
172.16.5.98 - - [11/Oct/2023:10:32:06 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:06 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:06 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:06 -0700] "GET /_mt/mt.cgi HTTP/1.1" 404 765
172.16.5.98 - - [11/Oct/2023:10:32:06 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:06 -0700] "POST /cgi-bin/file_transfer.cgi HTTP/1.1" 404 780
172.16.5.98 - - [11/Oct/2023:10:32:06 -0700] "GET /admin.cgi HTTP/1.1" 404 760
172.16.5.98 - - [11/Oct/2023:10:32:06 -0700] "GET /administrator.cgi HTTP/1.1" 404 768
172.16.5.98 - - [11/Oct/2023:10:32:06 -0700] "GET /buglist.cgi HTTP/1.1" 404 762
172.16.5.98 - - [11/Oct/2023:10:32:07 -0700] "GET /cgi/mid.cgi HTTP/1.1" 404 766
172.16.5.98 - - [11/Oct/2023:10:32:07 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:07 -0700] "GET /_mt/mt.cgi HTTP/1.1" 404 765
172.16.5.98 - - [11/Oct/2023:10:32:07 -0700] "GET /cgi-bin/admin HTTP/1.1" 404 768
172.16.5.98 - - [11/Oct/2023:10:32:07 -0700] "GET /admin.cgi HTTP/1.1" 404 760
172.16.5.98 - - [11/Oct/2023:10:32:07 -0700] "GET /logon?onok=%22%3e%3cscript%3ealert('axon_logon_xss.nasl')%3c%2fscript%3e HTTP/1.1" 404 756
172.16.5.98 - - [11/Oct/2023:10:32:07 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:07 -0700] "GET /administrator.cgi HTTP/1.1" 404 768
172.16.5.98 - - [11/Oct/2023:10:32:07 -0700] "GET /cgi-bin/admin.cgi HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:32:08 -0700] "GET /buglist.cgi HTTP/1.1" 404 762
172.16.5.98 - - [11/Oct/2023:10:32:08 -0700] "GET /cgi-bin/admin.pl HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:32:08 -0700] "GET /cgi/mid.cgi HTTP/1.1" 404 766
172.16.5.98 - - [11/Oct/2023:10:32:08 -0700] "GET /cgi-bin/administrator HTTP/1.1" 404 776
172.16.5.98 - - [11/Oct/2023:10:32:08 -0700] "GET /cgi-bin/admin HTTP/1.1" 404 768
172.16.5.98 - - [11/Oct/2023:10:32:08 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:08 -0700] "GET /cgi-bin/administrator.cgi HTTP/1.1" 404 780
172.16.5.98 - - [11/Oct/2023:10:32:09 -0700] "GET /default.asp%20 HTTP/1.1" 404 765
172.16.5.98 - - [11/Oct/2023:10:32:09 -0700] "GET /cgi-bin/admin.cgi HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:32:09 -0700] "GET /cgi-bin/agorn.cgi HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:32:09 -0700] "GET /cgi-bin/admin.pl HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:32:09 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:09 -0700] "GET /cgi-bin/administrator HTTP/1.1" 404 776
172.16.5.98 - - [11/Oct/2023:10:32:09 -0700] "GET /cgi-bin/bugreport.cgi HTTP/1.1" 404 776
172.16.5.98 - - [11/Oct/2023:10:32:10 -0700] "GET /cgi-bin/administrator.cgi HTTP/1.1" 404 780
172.16.5.98 - - [11/Oct/2023:10:32:10 -0700] "GET /cgi-bin/cart.cgi HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:32:10 -0700] "GET /default.asp%2e HTTP/1.1" 404 765
172.16.5.98 - - [11/Oct/2023:10:32:10 -0700] "GET /cgi-bin/agorn.cgi HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:32:10 -0700] "GET /cgi-bin/clwarn.cgi HTTP/1.1" 404 773
172.16.5.98 - - [11/Oct/2023:10:32:10 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:10 -0700] "GET /default.asp::$DATA HTTP/1.1" 404 769
172.16.5.98 - - [11/Oct/2023:10:32:10 -0700] "GET /cgi-bin/bugreport.cgi HTTP/1.1" 404 776
172.16.5.98 - - [11/Oct/2023:10:32:10 -0700] "GET /cgi-bin/count.cgi HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:32:11 -0700] "GET /cgi-bin/cart.cgi HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:32:11 -0700] "GET /cgi-bin/Count.cgi HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:32:11 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:11 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:11 -0700] "GET /error_page.htm HTTP/1.1" 404 765
172.16.5.98 - - [11/Oct/2023:10:32:11 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:11 -0700] "GET /SiteScope/cgi/go.exe/SiteScope?page=eventLog&machine=&logName=System&account=administrator HTTP/1.1" 404 793
172.16.5.98 - - [11/Oct/2023:10:32:11 -0700] "GET /note.txt?F_notini=&T_note=&nomentreprise=blah&filenote=../../windows/win.ini HTTP/1.1" 404 759
172.16.5.98 - - [11/Oct/2023:10:32:11 -0700] "GET null HTTP/1.1" 400 2050
172.16.5.98 - - [11/Oct/2023:10:32:11 -0700] "GET /note.txt?F_notini=&T_note=&nomentreprise=blah&filenote=../../winnt/win.ini HTTP/1.1" 404 759
172.16.5.98 - - [11/Oct/2023:10:32:11 -0700] "GET /trace.axd HTTP/1.1" 404 760
172.16.5.98 - - [11/Oct/2023:10:32:12 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:12 -0700] "GET /index.jsp%00x HTTP/1.1" 400 795
172.16.5.98 - - [11/Oct/2023:10:32:12 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:12 -0700] "GET /user_settings.cfg HTTP/1.1" 404 768
172.16.5.98 - - [11/Oct/2023:10:32:14 -0700] "GET /cgi-bin/faqmanager.cgi HTTP/1.1" 404 777
172.16.5.98 - - [11/Oct/2023:10:32:14 -0700] "GET /cgi-bin/clwarn.cgi HTTP/1.1" 404 773
172.16.5.98 - - [11/Oct/2023:10:32:14 -0700] "GET /cgi-bin/count.cgi HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:32:14 -0700] "GET /cgi-bin/FormHandler.cgi HTTP/1.1" 404 778
172.16.5.98 - - [11/Oct/2023:10:32:14 -0700] "GET /cgi-bin/Count.cgi HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:32:14 -0700] "GET /cgi-bin/FormMail.cgi HTTP/1.1" 404 775
172.16.5.98 - - [11/Oct/2023:10:32:14 -0700] "GET /cgi-bin/faqmanager.cgi HTTP/1.1" 404 777
172.16.5.98 - - [11/Oct/2023:10:32:14 -0700] "GET /cgi-bin/guestbook.cgi HTTP/1.1" 404 776
172.16.5.98 - - [11/Oct/2023:10:32:15 -0700] "GET /cgi-bin/FormHandler.cgi HTTP/1.1" 404 778
172.16.5.98 - - [11/Oct/2023:10:32:15 -0700] "GET /global.asa HTTP/1.1" 404 761
172.16.5.98 - - [11/Oct/2023:10:32:15 -0700] "GET /cgi-bin/help.cgi HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:32:16 -0700] "GET /cgi-bin/FormMail.cgi HTTP/1.1" 404 775
172.16.5.98 - - [11/Oct/2023:10:32:16 -0700] "GET /cgi-bin/hi HTTP/1.1" 404 765
172.16.5.98 - - [11/Oct/2023:10:32:16 -0700] "GET /cgi-bin/guestbook.cgi HTTP/1.1" 404 776
172.16.5.98 - - [11/Oct/2023:10:32:16 -0700] "GET /cgi-bin/index.cgi HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:32:16 -0700] "GET /cgi-bin/help.cgi HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:32:16 -0700] "GET /cgi-bin/index.pl HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:32:17 -0700] "GET /cgi-bin/hi HTTP/1.1" 404 765
172.16.5.98 - - [11/Oct/2023:10:32:17 -0700] "GET /cgi-bin/index.sh HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:32:17 -0700] "GET /cgi-bin/index.cgi HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:32:17 -0700] "GET /cgi-bin/login HTTP/1.1" 404 768
172.16.5.98 - - [11/Oct/2023:10:32:17 -0700] "GET /cgi-bin/index.pl HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:32:17 -0700] "GET /cgi-bin/login.cgi HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:32:17 -0700] "GET /cgi-bin/index.sh HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:32:17 -0700] "GET /cgi-bin/mailit.pl HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:32:17 -0700] "GET /cgi-bin/login.cgi HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:32:17 -0700] "GET /cgi-bin/mt/mt-check.cgi HTTP/1.1" 404 782
172.16.5.98 - - [11/Oct/2023:10:32:19 -0700] "GET /cgi-bin/mailit.pl HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:32:19 -0700] "GET /cgi-bin/mt/mt-load.cgi HTTP/1.1" 404 781
172.16.5.98 - - [11/Oct/2023:10:32:19 -0700] "GET /cgi-bin/mt-static/mt-check.cgi HTTP/1.1" 404 789
172.16.5.98 - - [11/Oct/2023:10:32:19 -0700] "GET /cgi-bin/mt-static/mt-load.cgi HTTP/1.1" 404 788
172.16.5.98 - - [11/Oct/2023:10:32:19 -0700] "GET /cgi-bin/ncbook/book.cgi HTTP/1.1" 404 782
172.16.5.98 - - [11/Oct/2023:10:32:20 -0700] "GET /cgi-bin/printenv HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:32:20 -0700] "GET /cgi-bin/printenv.cgi HTTP/1.1" 404 775
172.16.5.98 - - [11/Oct/2023:10:32:20 -0700] "GET /cgi-bin/quickstore.cgi HTTP/1.1" 404 777
172.16.5.98 - - [11/Oct/2023:10:32:21 -0700] "GET /cgi-bin/search HTTP/1.1" 404 769
172.16.5.98 - - [11/Oct/2023:10:32:24 -0700] "GET /cgi-bin/search.cgi HTTP/1.1" 404 773
172.16.5.98 - - [11/Oct/2023:10:32:24 -0700] "GET /cgi-bin/search/search.cgi HTTP/1.1" 404 784
172.16.5.98 - - [11/Oct/2023:10:32:25 -0700] "GET /cgi-bin/status HTTP/1.1" 404 769
172.16.5.98 - - [11/Oct/2023:10:32:25 -0700] "GET /cgi-bin/status.cgi HTTP/1.1" 404 773
172.16.5.98 - - [11/Oct/2023:10:32:25 -0700] "GET /cgi-bin/test.cgi HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:32:25 -0700] "GET /cgi-bin/test.sh HTTP/1.1" 404 770
172.16.5.98 - - [11/Oct/2023:10:32:26 -0700] "GET /cgi-bin/mt/mt-check.cgi HTTP/1.1" 404 782
172.16.5.98 - - [11/Oct/2023:10:32:26 -0700] "GET /cgi-bin/test-cgi HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:32:26 -0700] "GET /cgi-bin/upload.cgi HTTP/1.1" 404 773
172.16.5.98 - - [11/Oct/2023:10:32:26 -0700] "GET /cgi-bin/mt/mt-load.cgi HTTP/1.1" 404 781
172.16.5.98 - - [11/Oct/2023:10:32:26 -0700] "GET /cgi-bin/urlcount.cgi HTTP/1.1" 404 775
172.16.5.98 - - [11/Oct/2023:10:32:26 -0700] "GET /cgi-bin/mt-static/mt-check.cgi HTTP/1.1" 404 789
172.16.5.98 - - [11/Oct/2023:10:32:26 -0700] "GET /cgi-bin/mt-static/mt-load.cgi HTTP/1.1" 404 788
172.16.5.98 - - [11/Oct/2023:10:32:26 -0700] "GET /cgi-bin/viewcvs.cgi HTTP/1.1" 404 774
172.16.5.98 - - [11/Oct/2023:10:32:26 -0700] "GET /cgi-bin/ncbook/book.cgi HTTP/1.1" 404 782
172.16.5.98 - - [11/Oct/2023:10:32:26 -0700] "GET /cgi-bin/wa HTTP/1.1" 404 765
172.16.5.98 - - [11/Oct/2023:10:32:27 -0700] "GET /cgi-bin/printenv HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:32:27 -0700] "GET /cgi-bin/wa.cgi HTTP/1.1" 404 769
172.16.5.98 - - [11/Oct/2023:10:32:27 -0700] "GET /cgi-bin/printenv.cgi HTTP/1.1" 404 775
172.16.5.98 - - [11/Oct/2023:10:32:27 -0700] "GET /cgi-bin/wa.exe HTTP/1.1" 404 769
172.16.5.98 - - [11/Oct/2023:10:32:27 -0700] "GET /cgi-bin/quickstore.cgi HTTP/1.1" 404 777
172.16.5.98 - - [11/Oct/2023:10:32:27 -0700] "GET /cgi-bin/whois.cgi HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:32:27 -0700] "GET /cgi-bin/search HTTP/1.1" 404 769
172.16.5.98 - - [11/Oct/2023:10:32:27 -0700] "GET /cgi-bin-sdb/printenv HTTP/1.1" 404 775
172.16.5.98 - - [11/Oct/2023:10:32:28 -0700] "GET /cgi-bin/search.cgi HTTP/1.1" 404 773
172.16.5.98 - - [11/Oct/2023:10:32:28 -0700] "GET /cgi-mod/index.cgi HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:32:28 -0700] "GET /cgi-bin/search/search.cgi HTTP/1.1" 404 784
172.16.5.98 - - [11/Oct/2023:10:32:28 -0700] "GET /cgi-sys/defaultwebpage.cgi HTTP/1.1" 404 781
172.16.5.98 - - [11/Oct/2023:10:32:29 -0700] "GET /cgi-bin/status HTTP/1.1" 404 769
172.16.5.98 - - [11/Oct/2023:10:32:29 -0700] "GET /cgi-sys/entropysearch.cgi HTTP/1.1" 404 780
172.16.5.98 - - [11/Oct/2023:10:32:29 -0700] "GET /cgi-bin/status.cgi HTTP/1.1" 404 773
172.16.5.98 - - [11/Oct/2023:10:32:29 -0700] "GET /index.cgi HTTP/1.1" 404 760
172.16.5.98 - - [11/Oct/2023:10:32:30 -0700] "GET /cgi-bin/test.cgi HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:32:30 -0700] "GET /index.pl HTTP/1.1" 404 759
172.16.5.98 - - [11/Oct/2023:10:32:30 -0700] "GET /cgi-bin/test.sh HTTP/1.1" 404 770
172.16.5.98 - - [11/Oct/2023:10:32:30 -0700] "GET /index.sh HTTP/1.1" 404 759
172.16.5.98 - - [11/Oct/2023:10:32:30 -0700] "GET /cgi-bin/test-cgi HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:32:30 -0700] "GET /nph-mr.cgi HTTP/1.1" 404 761
172.16.5.98 - - [11/Oct/2023:10:32:30 -0700] "GET /cgi-bin/upload.cgi HTTP/1.1" 404 773
172.16.5.98 - - [11/Oct/2023:10:32:30 -0700] "GET /query.cgi HTTP/1.1" 404 760
172.16.5.98 - - [11/Oct/2023:10:32:32 -0700] "GET /cgi-bin/urlcount.cgi HTTP/1.1" 404 775
172.16.5.98 - - [11/Oct/2023:10:32:32 -0700] "GET /session_login.cgi HTTP/1.1" 404 768
172.16.5.98 - - [11/Oct/2023:10:32:32 -0700] "GET /cgi-bin/viewcvs.cgi HTTP/1.1" 404 774
172.16.5.98 - - [11/Oct/2023:10:32:32 -0700] "GET /show_bug.cgi HTTP/1.1" 404 763
172.16.5.98 - - [11/Oct/2023:10:32:32 -0700] "GET /cgi-bin/wa HTTP/1.1" 404 765
172.16.5.98 - - [11/Oct/2023:10:32:32 -0700] "GET /test HTTP/1.1" 404 755
172.16.5.98 - - [11/Oct/2023:10:32:32 -0700] "GET /cgi-bin/wa.cgi HTTP/1.1" 404 769
172.16.5.98 - - [11/Oct/2023:10:32:32 -0700] "GET /test.cgi HTTP/1.1" 404 759
172.16.5.98 - - [11/Oct/2023:10:32:32 -0700] "GET /cgi-bin/wa.exe HTTP/1.1" 404 769
172.16.5.98 - - [11/Oct/2023:10:32:32 -0700] "GET /ucsm/isSamInstalled.cgi HTTP/1.1" 404 778
172.16.5.98 - - [11/Oct/2023:10:32:33 -0700] "GET /cgi-bin/whois.cgi HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:32:33 -0700] "GET /whois.cgi HTTP/1.1" 404 760
172.16.5.98 - - [11/Oct/2023:10:32:33 -0700] "GET /cgi-bin-sdb/printenv HTTP/1.1" 404 775
172.16.5.98 - - [11/Oct/2023:10:32:33 -0700] "GET /wp-login.php HTTP/1.1" 404 763
172.16.5.98 - - [11/Oct/2023:10:32:33 -0700] "GET /cgi-mod/index.cgi HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:32:33 -0700] "GET /wwwadmin.cgi HTTP/1.1" 404 763
172.16.5.98 - - [11/Oct/2023:10:32:34 -0700] "GET /cgi-sys/defaultwebpage.cgi HTTP/1.1" 404 781
172.16.5.98 - - [11/Oct/2023:10:32:34 -0700] "GET /wwwboard.cgi HTTP/1.1" 404 763
172.16.5.98 - - [11/Oct/2023:10:32:34 -0700] "GET /cgi-sys/entropysearch.cgi HTTP/1.1" 404 780
172.16.5.98 - - [11/Oct/2023:10:32:34 -0700] "GET /xampp/cgi.cgi HTTP/1.1" 404 768
172.16.5.98 - - [11/Oct/2023:10:32:34 -0700] "GET /password HTTP/1.1" 400 762
172.16.5.98 - - [11/Oct/2023:10:32:34 -0700] "GET /index.cgi HTTP/1.1" 404 760
172.16.5.98 - - [11/Oct/2023:10:32:34 -0700] "GET /index.pl HTTP/1.1" 404 759
172.16.5.98 - - [11/Oct/2023:10:32:34 -0700] "GET /index.sh HTTP/1.1" 404 759
172.16.5.98 - - [11/Oct/2023:10:32:35 -0700] "GET /nph-mr.cgi HTTP/1.1" 404 761
172.16.5.98 - - [11/Oct/2023:10:32:56 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:56 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:32:57 -0700] "GET /index.html HTTP/1.1" 404 761
172.16.5.98 - - [11/Oct/2023:10:32:57 -0700] "GET /rails_info/properties HTTP/1.1" 404 776
127.0.0.1 - - [11/Oct/2023:14:57:04 -0700] "GET / HTTP/1.1" 404 751
